0,81,20
0,17,48
0,48,11
0,78,13
0,113,39
0,50,37
0,9,24
0,79,33
0,94,38
0,28,48
0,22,29
0,37,19
0,69,36
1,46,4
1,6,43
1,37,11
1,77,39
1,3,11
1,15,43
1,61,10
1,112,40
1,33,4
1,17,45
1,121,6
1,104,45
1,124,7
1,35,41
1,79,2
1,123,19
1,9,1
1,108,46
1,58,1
1,51,1
1,16,32
1,106,29
1,50,4
2,84,15
2,93,29
2,17,6
2,98,10
2,70,47
2,115,21
2,88,14
2,92,24
2,12,46
2,50,22
2,94,16
2,0,44
2,30,38
3,71,48
3,117,19
3,45,45
3,91,48
3,12,33
3,4,49
3,110,35
3,26,6
3,50,39
3,2,13
3,51,31
3,63,15
3,7,24
3,112,10
3,57,39
4,53,19
4,67,45
4,10,43
4,112,26
4,52,2
4,41,43
4,37,2
4,29,18
4,7,15
4,114,47
4,9,49
4,13,24
4,75,17
4,105,6
4,119,34
4,116,5
4,123,45
4,38,43
4,120,3
4,118,25
4,74,7
4,39,4
5,82,32
5,114,14
5,45,39
5,29,19
5,37,49
5,91,46
5,124,27
5,72,6
5,11,36
5,107,26
5,23,40
5,38,30
5,101,26
6,96,45
6,92,44
6,40,21
6,123,50
6,18,8
6,86,6
6,80,11
6,30,23
6,82,40
6,104,36
6,67,1
6,78,34
6,47,42
6,100,45
6,88,33
6,112,36
7,119,4
7,52,33
7,85,21
7,69,30
7,10,40
7,0,4
7,82,41
7,13,5
7,28,33
7,97,29
7,72,29
7,108,16
7,90,13
7,98,46
7,103,22
7,118,33
7,114,5
7,100,27
7,33,31
8,41,30
8,121,26
8,10,42
8,57,14
8,76,39
8,120,34
8,67,48
8,89,43
8,68,23
8,21,31
8,27,25
8,20,40
8,15,36
8,40,26
8,59,19
8,81,29
8,33,15
8,113,31
8,0,38
8,6,44
9,92,46
9,19,11
9,25,30
9,30,21
9,51,50
9,105,15
9,61,13
9,32,2
9,90,9
9,69,45
9,64,8
9,27,38
9,117,26
10,123,33
10,87,4
10,114,21
10,26,35
10,92,48
10,40,25
10,23,37
10,25,19
10,105,22
10,112,38
10,100,18
10,39,38
10,73,4
10,35,5
10,86,30
10,5,13
10,41,13
10,95,34
10,66,41
10,68,15
11,8,4
11,89,28
11,42,46
11,119,39
11,62,15
11,36,18
11,97,39
11,80,20
11,77,6
11,22,50
11,106,37
11,99,33
11,91,39
11,105,46
12,69,30
12,85,19
12,101,8
12,115,46
12,43,33
12,82,45
12,89,12
12,94,39
12,48,43
12,103,5
12,8,38
12,34,17
12,20,24
12,123,45
12,9,38
12,5,3
12,84,11
12,108,20
12,11,11
13,110,17
13,113,9
13,95,40
13,124,10
13,121,17
13,105,23
13,5,1
13,15,41
13,61,50
13,27,17
13,87,6
13,67,38
13,69,4
13,107,9
14,60,13
14,114,25
14,111,33
14,120,30
14,101,15
14,15,8
14,87,28
14,2,37
14,31,24
14,30,44
14,41,44
14,92,24
14,10,18
14,1,37
14,3,20
15,27,31
15,96,2
15,103,36
15,83,38
15,32,22
15,50,37
15,63,20
15,43,6
15,26,47
15,70,42
15,104,4
15,98,25
15,107,2
15,115,24
16,55,1
16,40,12
16,6,17
16,14,32
16,83,28
16,11,6
16,30,16
16,112,7
16,94,31
16,44,43
16,98,13
16,5,36
16,47,27
16,21,3
16,113,15
16,57,14
16,32,11
16,75,3
17,67,45
17,58,35
17,103,40
17,35,31
17,68,6
17,119,24
17,25,48
17,72,29
17,9,40
17,112,35
17,65,21
17,79,33
17,76,6
17,96,15
17,45,9
17,15,44
17,110,13
18,34,3
18,78,40
18,108,30
18,103,32
18,95,2
18,29,20
19,66,9
19,104,34
19,97,3
19,37,39
19,10,32
19,117,28
19,12,25
19,60,35
19,102,21
19,71,26
19,32,44
19,100,15
20,39,1
20,2,36
20,13,44
20,65,17
20,93,12
20,114,34
20,42,18
20,17,4
20,56,38
20,30,27
20,60,46
20,58,15
20,18,26
20,78,30
20,21,12
20,53,33
20,95,34
20,74,48
20,19,10
20,103,44
21,60,5
21,102,43
21,119,22
21,81,25
21,33,8
21,64,35
21,4,1
21,27,24
21,47,42
21,41,44
21,95,17
21,2,15
21,94,14
21,77,36
21,46,41
21,45,38
21,83,23
21,50,28
21,15,49
21,100,5
21,6,28
22,39,19
22,116,40
22,110,13
22,1,42
22,45,24
22,40,37
22,67,30
22,25,26
22,77,33
22,100,3
22,71,35
22,12,44
22,29,22
22,20,40
22,58,33
23,104,13
23,16,21
23,37,33
23,80,5
23,48,5
23,79,29
23,59,32
23,56,3
23,78,36
23,33,20
24,14,18
24,106,43
24,80,4
24,31,42
24,94,30
24,78,5
24,5,36
24,79,48
24,10,49
24,47,26
24,112,37
24,45,7
24,22,16
24,2,10
24,8,29
24,91,29
25,20,25
25,23,27
25,75,39
25,61,17
25,121,49
25,27,34
25,106,15
25,82,24
25,44,41
25,116,2
25,5,46
25,73,13
25,99,14
25,96,7
25,108,11
25,14,21
25,56,38
25,11,43
26,62,20
26,119,37
26,122,10
26,99,2
26,121,20
26,21,15
26,120,8
26,47,6
26,100,48
26,67,16
26,54,20
26,115,14
26,66,33
27,41,9
27,2,10
27,90,35
27,111,48
27,48,16
27,16,8
27,0,48
27,19,4
27,105,45
27,52,28
27,115,24
27,54,43
27,55,33
27,63,10
27,112,25
28,2,19
28,17,17
28,80,13
28,75,40
28,4,17
28,93,21
28,113,32
28,101,11
28,43,23
28,86,37
28,21,4
28,6,1
28,45,10
28,26,28
29,117,14
29,51,42
29,93,29
29,78,7
29,85,49
29,48,7
29,52,15
29,40,6
29,8,28
29,115,37
29,102,35
29,2,50
29,83,25
29,112,47
29,99,49
29,20,18
29,57,44
29,81,9
30,118,21
30,1,40
30,3,32
30,11,47
30,75,9
30,93,24
30,120,27
30,87,12
30,96,48
30,32,17
30,54,3
30,34,19
30,89,30
30,78,14
31,12,45
31,38,4
31,43,34
31,80,38
31,54,16
31,95,41
31,89,11
31,9,41
31,59,39
31,39,26
31,110,26
31,122,49
31,37,43
31,18,43
31,46,28
31,19,28
31,21,29
31,114,38
31,87,32
31,71,12
31,36,47
32,3,42
32,70,9
32,93,22
32,33,25
32,69,43
32,90,46
32,40,8
32,117,27
32,31,13
32,52,17
32,54,33
32,86,7
32,14,5
32,100,36
32,124,5
32,89,7
32,37,42
32,122,40
33,109,28
33,22,36
33,62,49
33,66,41
33,13,26
33,35,17
33,87,38
33,110,22
33,97,22
33,108,8
33,85,15
33,103,16
33,119,50
33,12,21
33,101,2
33,98,48
33,89,21
33,77,34
33,122,28
34,29,36
34,103,4
34,86,42
34,105,2
34,60,6
34,111,44
34,64,15
34,37,47
34,87,16
34,7,33
34,65,26
34,4,30
34,3,31
34,81,44
34,79,49
35,116,22
35,70,21
35,64,37
35,48,26
35,30,8
35,74,14
35,8,13
35,13,2
35,3,47
35,115,4
35,38,13
35,119,28
35,51,12
35,18,43
35,22,20
35,56,29
35,28,13
35,31,22
36,42,22
36,8,38
36,0,25
36,5,7
36,98,17
36,62,48
36,117,5
36,39,25
36,109,8
36,1,38
36,27,30
36,4,37
36,12,15
36,107,25
36,92,3
36,18,22
36,65,3
36,60,13
36,79,14
36,21,8
36,67,14
36,89,34
37,104,3
37,110,25
37,69,49
37,8,39
37,25,48
37,64,28
37,83,4
37,70,48
37,46,1
37,105,7
37,114,17
37,21,34
37,121,31
37,96,6
37,98,38
37,43,12
37,111,6
37,66,42
38,121,48
38,113,10
38,48,28
38,21,39
38,71,50
38,103,3
38,53,2
38,70,48
38,93,40
38,46,16
38,86,46
38,41,6
38,13,27
38,91,8
38,37,30
38,11,49
38,109,49
39,8,3
39,3,23
39,121,1
39,14,30
39,70,11
39,16,23
39,109,12
39,83,8
39,71,6
39,47,31
39,110,38
39,118,7
39,81,40
39,60,38
39,88,45
39,107,11
39,99,17
39,119,16
39,108,13
39,34,31
39,57,9
40,107,43
40,56,43
40,60,25
40,109,31
40,51,4
40,74,14
40,44,33
40,3,31
40,48,27
40,5,12
40,7,16
40,20,9
40,27,33
40,69,9
40,84,24
40,36,40
40,43,50
41,15,30
41,82,23
41,56,27
41,39,16
41,113,27
41,58,3
41,88,34
41,22,42
41,85,8
41,43,43
41,67,37
41,1,12
41,31,48
41,34,15
41,37,26
41,6,13
41,20,43
41,109,6
42,77,13
42,35,42
42,0,42
42,73,45
42,48,50
42,28,4
42,10,40
42,64,28
42,86,7
42,103,4
42,13,8
42,30,29
42,63,32
43,44,12
43,73,22
43,115,25
43,45,21
43,23,27
43,25,1
43,2,11
43,67,7
43,71,47
43,22,24
43,48,43
43,75,39
43,110,43
43,123,18
43,47,1
44,87,31
44,5,17
44,30,13
44,71,27
44,86,12
44,45,25
44,34,42
44,37,22
44,64,29
44,60,12
44,6,34
44,63,47
44,48,47
44,41,4
44,56,5
44,95,29
45,79,6
45,96,45
45,81,29
45,76,15
45,26,10
45,82,32
45,114,41
45,122,15
45,88,17
45,64,4
45,20,19
45,8,21
