0,108,19
0,64,26
0,47,47
0,11,13
0,94,40
0,37,15
0,33,7
0,21,45
0,101,22
0,52,1
0,114,36
0,124,35
0,116,7
0,71,23
0,36,30
0,7,6
0,40,11
0,56,1
0,122,33
0,26,47
0,118,29
0,72,38
0,9,41
0,107,3
0,39,39
0,48,13
1,28,44
1,63,19
1,55,10
1,100,25
1,74,38
1,98,5
1,53,23
1,94,45
1,72,17
1,80,45
1,41,26
1,81,14
1,2,5
1,30,27
1,0,11
1,49,16
1,83,49
1,108,4
1,75,4
1,70,35
1,27,36
1,111,43
1,112,8
1,107,19
1,18,31
1,86,37
1,76,44
1,67,39
1,32,43
1,39,42
1,23,16
2,104,2
2,89,13
2,120,29
2,90,50
2,48,48
2,8,25
2,102,20
2,18,49
2,40,41
2,122,46
2,27,45
2,39,10
2,52,17
2,15,49
2,20,34
2,38,25
2,88,25
2,77,33
2,30,33
2,82,31
2,9,13
2,76,36
2,31,14
2,24,11
2,23,34
2,61,38
3,84,46
3,29,28
3,2,32
3,47,26
3,124,30
3,88,47
3,42,13
3,90,28
3,115,42
3,68,38
3,107,4
3,55,24
3,54,31
3,28,49
3,26,43
3,34,50
3,95,44
3,44,47
3,112,30
3,66,11
3,9,39
4,61,45
4,40,42
4,101,17
4,89,44
4,98,17
4,96,2
4,72,9
4,16,45
4,74,39
4,69,4
4,93,12
4,62,24
4,84,41
4,12,42
4,26,10
4,110,36
4,42,32
4,25,4
4,31,39
4,50,38
4,59,35
4,54,7
4,17,4
4,70,37
4,117,41
4,7,3
4,67,22
4,14,50
4,112,40
4,38,33
4,22,28
5,103,40
5,22,38
5,16,6
5,104,34
5,67,32
5,63,3
5,64,38
5,30,33
5,4,8
5,87,2
5,77,44
5,90,12
5,84,9
5,52,10
5,56,1
5,31,36
5,70,15
5,42,20
5,72,42
5,38,31
5,107,4
5,118,32
5,82,34
5,60,42
6,117,19
6,75,9
6,84,31
6,19,50
6,5,35
6,10,3
6,54,4
6,74,25
6,96,11
6,49,33
6,31,27
6,7,27
6,87,5
6,104,2
6,107,11
6,13,46
6,59,19
6,35,44
6,70,8
6,44,14
6,2,10
6,21,9
6,17,32
6,30,29
6,113,12
6,65,39
6,121,24
6,71,35
7,98,46
7,103,46
7,22,24
7,99,41
7,61,8
7,122,41
7,115,36
7,101,9
7,70,7
7,20,49
7,69,3
7,37,46
7,76,25
7,23,30
7,100,17
7,8,26
7,92,39
7,34,21
7,107,34
7,95,15
7,45,8
7,118,46
7,49,36
7,106,33
7,38,2
7,26,37
7,9,24
7,5,15
7,84,34
7,119,13
7,91,38
8,79,35
8,64,30
8,43,37
8,75,7
8,25,19
8,51,20
8,70,29
8,97,8
8,1,21
8,61,7
8,110,20
8,86,13
8,118,12
8,76,38
8,73,35
8,81,48
8,21,7
8,63,14
8,74,43
8,117,30
8,66,33
8,57,16
8,47,26
8,38,36
8,0,13
8,44,25
8,13,12
8,40,2
8,80,3
8,4,48
9,102,35
9,89,45
9,6,31
9,118,35
9,54,33
9,122,26
9,34,39
9,82,16
9,72,17
9,97,18
9,40,37
9,68,17
9,107,15
9,42,14
9,90,5
9,46,10
9,32,20
9,116,6
9,63,3
9,119,49
9,65,5
9,86,43
9,1,4
9,105,29
9,99,49
9,22,16
9,69,23
9,96,11
9,114,45
9,91,16
9,113,38
9,16,27
10,11,26
10,88,19
10,62,23
10,39,14
10,56,16
10,73,49
10,49,49
10,116,46
10,93,50
10,108,16
10,34,19
10,82,16
10,83,7
10,109,12
10,74,8
10,99,29
10,101,15
10,35,4
10,30,15
10,65,16
10,20,31
10,81,48
10,4,7
10,80,9
10,13,48
10,29,36
10,79,41
10,69,3
10,0,40
10,57,35
11,52,7
11,21,28
11,73,24
11,105,13
11,109,37
11,20,43
11,28,50
11,106,46
11,30,29
11,2,25
11,81,2
11,114,47
11,26,32
11,90,31
11,43,24
11,88,7
11,40,31
11,15,39
11,51,18
11,91,18
11,65,15
11,27,41
11,115,33
11,69,39
11,87,36
11,83,16
