0,75,34
0,7,44
0,89,7
0,111,47
0,47,8
0,68,30
0,92,49
0,102,31
0,114,33
0,124,36
0,41,37
0,99,6
0,15,22
0,22,33
0,18,9
0,2,1
0,100,5
0,108,1
0,69,6
0,39,6
0,19,50
0,31,39
0,49,23
0,55,25
0,56,27
0,21,22
0,101,21
0,23,43
0,113,49
0,25,35
0,62,43
0,28,45
0,32,50
0,121,16
0,58,35
0,85,9
0,14,32
0,29,13
0,110,8
0,8,24
0,65,46
1,32,17
1,94,45
1,47,10
1,58,35
1,37,22
1,76,42
1,27,46
1,98,17
1,18,32
1,11,13
1,26,11
1,19,14
1,45,46
1,88,30
1,66,30
1,8,22
1,95,12
1,101,6
1,30,15
1,84,34
1,13,36
1,122,10
1,75,44
1,103,1
1,16,10
1,55,5
1,79,20
1,91,14
1,44,38
1,10,30
1,123,4
1,62,32
1,50,49
1,119,39
1,118,19
1,85,1
1,74,36
1,72,15
1,5,32
1,57,21
1,86,49
1,116,42
1,81,44
1,89,20
1,36,20
1,93,30
1,92,41
1,105,38
2,29,42
2,65,32
2,45,50
2,76,25
2,32,11
2,108,44
2,41,47
2,73,18
2,80,23
2,4,1
2,10,3
2,87,8
2,74,39
2,26,7
2,21,4
2,54,29
2,5,29
2,86,44
2,18,1
2,100,40
2,3,12
2,123,6
2,14,30
2,99,49
2,92,2
2,124,2
2,11,43
2,107,14
2,117,13
2,56,29
2,81,40
2,57,12
2,62,26
2,46,4
2,114,10
2,91,21
2,31,23
2,44,44
2,12,46
2,33,42
2,89,8
2,120,43
2,1,10
2,6,33
2,118,35
3,82,16
3,17,5
3,53,37
3,26,8
3,60,16
3,74,9
3,21,22
3,93,12
3,35,25
3,108,36
3,109,40
3,110,35
3,71,39
3,122,30
3,124,35
3,8,18
3,84,24
3,20,50
3,1,49
3,32,25
3,47,50
3,15,9
3,116,18
3,76,41
3,115,36
3,70,48
3,42,39
3,123,15
3,72,20
3,12,15
3,40,46
3,4,16
3,119,9
3,33,33
3,52,47
3,6,13
3,67,19
3,31,34
3,57,2
3,78,35
3,7,36
3,41,40
3,36,45
3,92,26
3,58,37
3,43,25
3,101,36
3,79,22
3,9,16
3,102,48
3,29,16
4,41,10
4,93,29
4,46,2
4,99,12
4,92,30
4,116,9
4,83,34
4,104,14
4,77,28
4,65,36
4,40,14
4,12,38
4,84,2
4,79,45
4,109,28
4,119,26
4,21,39
4,32,31
4,35,6
4,11,31
4,70,14
4,90,30
4,6,47
4,56,50
4,95,15
4,75,22
4,68,5
4,117,15
4,23,35
4,0,40
4,64,9
4,9,32
4,58,13
4,18,21
4,13,32
4,37,20
4,19,4
4,106,21
4,59,43
4,91,6
4,62,41
4,105,37
4,60,25
4,39,18
4,31,12
4,76,9
4,87,47
4,7,42
4,118,2
4,89,45
4,14,50
4,114,39
4,52,30
4,102,11
4,15,20
5,60,22
5,99,12
5,93,4
5,4,7
5,107,1
5,120,47
5,59,8
5,33,15
5,62,25
5,87,40
5,51,2
5,84,15
5,122,27
5,124,31
5,42,30
5,74,42
5,0,46
5,83,34
5,50,12
5,23,25
5,30,6
5,111,41
5,96,48
5,3,45
5,118,31
5,102,39
5,65,33
5,88,14
5,108,24
5,8,41
5,90,40
5,40,30
5,101,20
5,81,14
5,121,6
5,26,21
5,123,12
5,119,5
5,54,48
5,20,34
5,12,24
5,27,44
5,79,5
6,54,24
6,114,24
6,85,11
6,29,27
6,83,19
6,120,45
6,116,14
6,74,26
6,89,45
6,7,34
6,75,21
6,23,20
6,68,25
6,28,32
6,115,21
6,47,8
6,13,17
6,10,42
6,118,31
6,56,43
6,64,44
6,106,37
6,81,37
6,15,13
6,93,36
6,92,45
6,11,42
6,8,43
6,5,3
6,65,8
6,113,42
6,66,42
6,22,40
6,72,23
6,86,49
6,104,39
6,96,19
6,40,12
6,42,33
6,48,25
6,82,18
6,14,44
6,90,42
6,25,21
6,57,1
6,101,19
6,70,1
6,50,33
6,17,42
6,51,23
6,61,20
6,107,9
6,71,14
6,35,31
6,41,35
6,19,25
6,26,22
7,94,19
7,27,33
7,87,13
7,120,15
7,13,27
7,29,19
7,1,43
7,38,19
7,37,29
7,119,38
7,104,12
7,34,19
7,35,30
7,122,43
7,91,14
7,10,25
7,79,26
7,73,34
7,9,31
7,109,43
7,17,17
7,93,27
7,2,24
7,39,42
7,18,48
7,68,49
7,58,10
7,70,12
7,43,35
7,83,38
7,77,41
7,22,22
7,106,30
7,118,1
7,65,6
7,88,3
8,35,16
8,50,15
8,75,25
8,120,2
8,123,9
8,60,1
8,89,40
8,118,8
8,19,32
8,54,20
8,62,17
8,117,32
8,59,20
8,122,11
8,103,48
8,109,21
8,40,2
8,78,16
8,74,41
8,104,33
8,36,27
8,91,29
8,51,19
8,98,10
8,77,20
8,16,11
8,11,43
8,79,12
8,69,30
8,67,35
8,71,1
8,73,18
8,96,4
8,26,47
8,12,26
8,61,15
8,13,10
8,101,10
8,70,48
8,33,47
8,2,25
8,30,48
8,66,34
8,7,35
9,50,30
9,111,33
9,73,33
9,93,30
9,55,27
9,99,26
9,11,20
9,45,20
9,49,12
9,61,7
9,105,15
9,28,41
9,46,34
9,68,17
9,2,8
9,120,21
9,85,32
9,75,41
9,77,15
9,35,15
9,44,30
9,95,39
9,117,28
9,42,22
9,67,37
9,86,39
9,25,8
9,83,21
9,70,7
9,102,38
9,19,5
9,80,48
9,40,32
9,63,41
9,29,19
9,71,48
9,92,33
9,84,35
9,122,3
9,32,45
9,94,43
9,17,11
9,16,33
9,1,35
9,27,30
9,88,17
9,60,43
9,81,9
9,72,19
9,118,44
9,22,36
9,18,36
9,66,25
9,76,23
9,119,5
10,110,43
10,93,41
10,94,19
10,103,30
10,99,50
10,8,21
10,70,2
10,88,29
10,27,39
10,106,16
10,9,4
10,101,26
10,85,6
10,36,25
10,117,7
10,66,33
10,92,12
10,83,31
10,80,32
10,39,50
10,46,19
10,120,50
10,122,19
10,37,50
10,90,42
10,11,14
10,65,4
10,114,1
10,15,49
10,44,42
10,69,44
10,71,31
10,100,27
10,77,29
10,102,1
10,51,15
10,105,49
10,4,16
10,55,28
10,0,19
10,97,15
10,40,29
10,33,22
10,32,14
10,86,34
10,5,11
10,3,19
10,48,26
10,78,1
10,60,27
10,116,6
11,84,2
11,18,42
11,118,29
11,3,4
11,22,25
11,33,44
11,29,9
11,58,3
11,99,17
11,102,37
11,119,21
11,7,50
11,38,21
11,14,48
11,30,42
11,63,18
11,16,17
11,37,13
11,83,46
11,51,4
11,100,44
11,105,13
11,80,7
11,70,12
11,0,36
11,82,49
11,124,30
11,96,18
11,93,3
11,87,48
11,89,12
11,28,22
11,69,23
11,39,7
11,5,34
12,103,33
12,1,37
12,68,48
12,6,16
12,93,12
12,76,42
12,99,25
12,51,12
12,92,16
12,23,9
12,19,19
12,66,50
12,45,7
12,65,49
12,114,21
12,36,38
12,11,39
12,74,10
12,57,23
12,42,26
12,64,8
12,79,44
12,34,22
12,62,13
12,30,12
12,109,6
12,83,25
12,67,7
12,7,11
12,95,27
12,48,17
12,41,23
12,50,16
12,56,50
12,54,42
12,113,45
12,27,47
12,52,46
12,89,8
12,20,40
12,58,14
13,41,29
13,77,17
13,26,12
13,102,23
13,121,35
13,37,4
13,71,10
13,47,10
13,18,11
13,45,26
13,83,10
13,75,18
13,3,19
13,61,16
13,113,27
13,63,32
13,90,24
13,55,24
13,91,41
13,2,2
13,92,11
13,80,12
13,93,49
13,35,49
13,58,48
13,82,34
13,122,46
13,20,10
13,42,38
13,98,28
13,51,3
13,28,13
13,70,34
13,9,5
13,87,6
13,33,47
13,74,49
13,30,37
13,89,31
13,114,3
13,81,33
13,5,23
13,119,7
13,34,31
13,73,10
13,103,25
13,99,50
13,0,16
14,39,10
14,27,12
14,63,19
14,44,36
14,20,31
14,32,46
14,25,35
14,21,37
14,24,41
14,71,49
14,48,45
14,88,12
14,70,20
14,123,8
14,79,27
14,8,29
14,65,33
14,80,48
14,115,35
14,114,13
14,78,40
14,108,19
14,109,6
14,61,46
14,12,9
14,86,20
14,41,41
14,69,25
14,51,29
14,119,16
14,3,49
14,9,45
14,33,9
14,26,27
14,74,27
14,94,37
14,106,39
14,116,30
14,102,18
14,103,6
14,17,42
14,55,48
14,121,33
14,66,1
14,1,1
14,68,3
14,75,14
14,16,43
14,73,30
14,40,14
14,35,49
14,62,43
14,67,23
14,95,18
14,84,38
15,63,38
15,14,1
15,115,45
15,62,23
15,73,31
15,21,28
15,64,39
15,77,6
15,112,13
15,9,20
15,61,25
15,5,16
15,82,20
15,33,3
15,119,48
15,36,21
15,31,11
15,86,23
15,117,28
15,111,26
15,98,38
15,84,49
15,34,21
15,11,31
15,85,9
15,7,23
15,72,19
15,20,3
15,38,3
15,109,9
15,1,3
15,32,27
15,70,43
15,35,39
15,103,50
15,2,47
15,67,48
15,87,21
15,51,49
15,121,32
15,79,8
15,8,32
16,60,36
16,82,44
16,50,12
16,7,42
16,108,25
16,75,6
16,53,50
16,3,14
16,48,37
16,19,15
16,71,21
16,20,48
16,44,49
16,49,22
16,88,18
16,101,11
16,114,37
16,35,36
16,10,38
16,124,24
16,102,21
16,81,40
16,119,50
16,26,49
16,46,15
16,38,6
16,25,16
16,55,27
16,33,49
16,99,13
16,96,30
16,94,25
16,100,18
16,56,36
16,87,2
16,116,40
16,73,24
16,58,4
16,70,17
16,22,13
16,90,13
16,72,36
17,39,4
17,120,10
17,109,37
17,21,6
17,2,20
17,116,2
17,27,48
17,0,5
17,58,35
17,102,29
17,52,37
17,48,33
17,56,5
17,71,26
17,76,33
17,40,7
17,44,27
17,1,10
17,65,29
17,118,38
17,32,49
17,42,26
17,33,42
17,117,29
17,106,31
17,124,34
17,45,24
17,119,5
17,26,49
17,94,23
17,73,49
17,111,9
17,15,36
17,54,24
17,93,10
17,62,23
17,81,38
17,112,12
17,29,2
17,101,26
17,55,12
17,31,19
17,28,26
17,105,8
17,69,37
17,103,3
17,4,22
17,89,33
18,36,17
18,31,14
18,109,45
18,38,23
18,73,6
18,34,17
18,88,30
18,16,14
18,122,7
18,65,25
18,111,15
18,47,14
18,39,7
18,14,40
18,64,4
18,48,5
18,72,15
18,68,37
18,50,32
18,100,38
18,79,2
18,98,33
18,104,39
18,121,38
18,115,27
18,22,43
18,56,36
18,96,5
18,95,37
18,37,2
18,6,18
18,97,44
18,21,14
18,69,28
18,123,37
18,41,41
18,101,36
18,10,40
18,103,35
18,118,29
18,53,46
18,116,26
19,14,6
19,21,39
19,110,21
19,86,8
19,20,27
19,18,9
19,82,13
19,122,37
19,24,7
19,99,42
19,79,34
19,85,39
19,109,21
19,32,8
19,114,34
19,101,41
19,36,22
19,43,48
19,11,46
19,88,23
19,39,31
19,7,39
19,2,42
19,97,8
19,47,46
19,63,36
19,92,13
19,77,2
19,75,12
19,70,34
19,26,38
19,71,14
19,10,25
19,25,2
19,64,16
19,108,23
19,53,27
19,57,42
19,81,8
19,22,14
19,59,21
19,41,12
19,105,1
19,76,35
19,15,37
20,80,33
20,90,29
20,123,8
20,31,5
20,101,50
20,36,13
20,22,33
20,65,9
20,92,18
20,49,38
20,52,40
20,95,22
20,9,2
20,32,42
20,17,38
20,88,47
20,55,40
20,86,43
20,56,21
20,67,37
20,119,43
20,25,40
20,4,6
20,27,46
20,73,4
20,103,38
20,89,8
20,37,4
20,7,36
20,120,18
20,104,21
20,98,7
20,1,50
20,113,49
20,48,11
20,75,27
20,109,13
20,28,9
20,58,17
20,29,13
20,43,18
20,84,48
20,93,6
20,108,35
20,94,30
20,71,33
20,70,18
20,33,8
20,96,23
20,11,48
20,69,43
20,74,38
21,93,22
21,46,38
21,81,22
21,57,4
21,59,25
21,58,14
21,89,43
21,104,48
21,96,8
21,43,49
21,102,1
21,108,15
21,45,15
21,31,24
21,82,22
21,76,27
21,69,28
21,64,11
21,51,49
21,55,36
21,117,27
21,47,32
21,29,17
21,30,33
21,122,25
21,54,17
21,63,20
21,119,32
21,83,17
21,86,4
21,90,5
21,9,28
21,36,22
21,87,43
21,105,35
21,67,12
21,68,6
21,88,4
21,1,2
21,107,5
21,123,46
21,28,43
21,12,34
21,84,44
21,11,11
21,71,28
21,35,5
21,6,45
21,52,31
22,86,39
22,60,12
22,36,30
22,45,28
22,114,42
22,98,31
22,33,20
22,30,30
22,81,12
22,12,48
22,61,23
22,41,18
22,73,42
22,76,15
22,123,1
22,21,12
22,112,46
22,53,3
22,75,36
22,23,25
22,63,22
22,113,48
22,99,1
22,120,7
22,105,12
22,1,1
22,93,15
22,43,42
22,27,34
22,104,17
22,57,46
22,111,29
22,29,3
22,10,49
22,78,36
22,101,37
22,82,14
22,31,15
22,62,35
22,117,42
22,5,13
22,44,49
22,2,34
22,4,18
22,64,13
22,121,8
23,10,20
23,33,50
23,11,14
23,7,35
23,77,17
23,52,41
23,45,15
23,92,13
23,25,15
23,9,24
23,74,11
23,57,8
23,42,2
23,108,41
23,21,5
23,41,35
23,2,43
23,24,16
23,15,32
23,83,29
23,51,49
23,69,5
23,3,39
23,36,31
23,78,42
23,112,43
23,17,9
23,28,27
23,35,22
23,67,28
23,40,23
23,14,18
23,56,28
23,50,44
23,58,45
23,37,13
23,18,40
23,49,2
23,43,24
23,44,38
23,16,28
23,76,19
23,111,5
23,66,5
23,98,11
23,110,35
23,119,33
24,10,37
24,7,29
24,42,41
24,68,22
24,40,13
24,89,26
24,103,8
24,2,44
24,53,31
24,8,42
24,57,39
24,59,43
24,26,22
24,16,32
24,21,8
24,92,14
24,91,26
24,74,12
24,124,2
24,85,7
24,63,50
24,98,23
24,50,37
24,31,43
24,65,49
24,35,31
24,18,45
24,52,34
24,51,32
24,43,31
24,15,7
24,13,35
24,32,29
24,108,33
24,111,36
24,1,6
24,95,44
24,109,43
24,77,20
24,93,1
24,56,2
24,116,48
24,117,41
24,106,50
24,25,23
24,72,9
24,39,27
24,122,12
25,30,32
25,93,3
25,68,24
25,71,8
25,11,48
25,72,19
25,36,45
25,98,12
25,13,48
25,123,32
25,4,4
25,47,30
25,104,31
25,124,25
25,73,44
25,48,46
25,49,49
25,39,13
25,18,2
25,108,30
25,114,40
25,43,46
25,7,20
25,91,14
25,115,50
25,12,50
25,82,44
25,10,45
25,74,9
25,84,11
25,2,25
25,62,21
25,31,37
25,105,35
25,59,46
25,97,7
25,107,5
25,37,11
25,90,28
25,88,10
25,42,22
25,81,28
25,5,26
25,8,25
25,89,8
25,110,31
25,76,50
25,40,7
26,20,13
26,28,7
26,72,37
26,67,28
26,44,1
26,110,14
26,73,50
26,47,40
26,51,14
26,65,34
26,112,24
26,34,48
26,75,7
26,32,11
26,40,40
26,59,35
26,113,47
26,31,41
26,12,2
26,61,32
26,57,22
26,117,10
26,90,2
26,22,2
26,102,47
26,106,44
26,41,7
26,45,17
26,4,12
26,10,19
26,89,21
26,33,19
26,109,15
26,30,35
26,99,29
26,83,40
26,91,41
26,60,30
26,15,29
26,58,8
27,63,46
27,83,46
27,73,13
27,88,27
27,4,5
27,25,39
27,90,11
27,0,19
27,13,23
27,33,10
27,26,2
27,79,36
27,121,33
27,45,27
27,62,33
27,76,7
27,53,46
27,92,37
27,37,45
27,110,28
27,87,49
27,2,13
27,84,22
27,89,32
27,8,5
27,114,35
27,116,9
27,57,35
27,19,33
27,43,12
27,102,15
27,94,4
27,86,42
27,11,23
27,112,15
27,122,22
27,74,11
27,47,36
27,3,11
27,55,44
27,21,38
27,70,30
27,41,20
27,39,6
27,54,36
28,88,6
28,5,21
28,12,50
28,124,22
28,78,45
28,32,28
28,34,11
28,33,7
28,40,18
28,52,40
28,60,38
28,51,49
28,70,4
28,121,32
28,61,31
28,55,9
28,90,34
28,31,6
28,1,39
28,16,14
28,108,48
28,87,44
28,107,25
28,54,19
28,45,9
28,41,24
28,64,17
28,47,44
28,42,26
28,29,4
28,117,29
28,10,4
28,99,30
28,43,30
28,79,9
28,95,33
28,123,32
28,24,41
28,37,42
28,56,46
28,122,2
28,8,28
28,75,9
28,36,11
28,3,48
28,118,45
28,104,4
28,65,10
28,22,22
28,102,45
29,15,14
29,111,45
29,109,40
29,24,45
29,54,48
29,1,4
29,8,39
29,86,11
29,5,35
29,23,4
29,122,24
29,43,17
29,33,41
29,90,41
29,83,30
29,92,18
29,60,39
29,74,8
29,58,37
29,52,32
29,106,35
29,19,24
29,99,43
29,79,46
29,77,11
29,57,20
29,34,41
29,37,6
29,70,10
29,18,14
29,71,29
29,123,46
29,59,23
29,49,5
29,69,47
29,4,29
29,107,35
29,67,5
29,75,42
29,91,3
30,63,2
30,51,30
30,24,47
30,67,16
30,14,1
30,116,6
30,7,26
30,50,31
30,29,32
30,124,42
30,87,15
30,68,10
30,119,30
30,122,18
30,81,12
30,28,8
30,95,49
30,115,14
30,38,36
30,118,13
30,43,18
30,4,43
30,85,45
30,70,27
30,42,48
30,16,44
30,72,29
30,80,19
30,111,38
30,36,28
30,123,23
30,88,6
30,46,16
30,19,47
30,106,45
30,103,8
30,9,1
30,31,38
30,34,16
30,61,37
30,112,22
30,97,49
30,37,10
30,73,22
30,49,45
31,40,43
31,45,33
31,61,40
31,89,4
31,14,26
31,10,14
31,93,22
31,7,31
31,49,31
31,23,32
31,29,27
31,59,7
31,104,29
31,87,16
31,9,11
31,48,5
31,73,2
31,124,13
31,36,9
31,82,11
31,12,43
31,35,50
31,8,31
31,39,35
31,11,30
31,102,37
31,96,16
31,66,3
31,1,43
31,43,49
31,101,29
31,123,4
31,91,12
31,54,36
31,41,32
31,103,36
31,117,9
31,95,19
31,81,38
31,13,20
31,79,45
31,110,7
32,35,22
32,65,42
32,18,17
32,60,16
32,58,8
32,25,22
32,57,1
32,74,40
32,108,41
32,49,5
32,39,21
32,76,36
32,27,46
32,22,35
32,99,29
32,118,32
32,115,15
32,93,13
32,70,10
32,16,24
32,71,11
32,36,17
32,29,15
32,34,7
32,66,36
32,63,13
32,91,10
32,103,14
32,61,46
32,12,17
32,41,39
32,109,15
32,23,8
32,37,5
32,47,34
32,119,8
32,68,11
32,86,38
33,53,26
33,80,24
33,95,24
33,31,23
33,120,6
33,42,25
33,60,30
33,119,23
33,45,47
33,93,28
33,59,35
33,76,21
33,78,45
33,74,3
33,34,40
33,105,10
33,25,29
33,43,6
33,21,45
33,89,11
33,9,8
33,30,14
33,49,20
33,91,31
33,97,35
33,90,25
33,107,34
33,123,44
33,109,2
33,63,41
33,71,40
33,68,33
33,35,35
33,32,2
33,73,21
33,6,13
33,116,23
33,110,1
33,98,33
33,55,24
33,104,2
33,18,16
33,122,34
33,38,47
34,14,13
34,2,6
34,99,38
34,45,14
34,10,5
34,122,23
34,23,47
34,84,3
34,5,44
34,114,20
34,73,14
34,87,33
34,1,39
34,43,31
34,116,47
34,11,10
34,104,38
34,4,47
34,20,26
34,89,27
34,94,45
34,115,19
34,35,12
34,98,26
34,58,31
34,105,45
34,24,37
34,16,18
34,65,19
34,40,50
34,53,10
34,9,19
34,92,45
34,48,48
34,108,36
34,62,39
34,103,25
34,68,7
34,112,16
34,123,22
34,27,38
34,74,26
34,17,45
34,78,39
34,124,4
34,49,3
34,117,29
34,120,33
34,8,29
34,56,27
34,81,6
35,85,3
35,81,28
35,11,43
35,26,32
35,2,18
35,67,24
35,86,49
35,65,13
35,106,39
35,62,44
35,22,34
35,1,35
35,55,4
35,17,40
35,25,30
35,118,3
35,84,16
35,49,46
35,44,19
35,117,31
35,5,10
35,119,20
35,40,46
35,116,45
35,105,31
35,78,41
35,72,6
35,30,9
35,120,22
35,94,6
35,46,6
35,110,30
35,19,34
35,18,22
35,104,13
35,95,23
35,41,30
35,98,24
35,76,37
35,103,39
35,108,3
35,88,38
35,61,37
35,109,17
36,120,49
36,112,44
36,14,36
36,24,34
36,54,45
36,6,49
36,82,40
36,4,24
36,111,34
36,116,46
36,62,13
36,95,10
36,11,19
36,16,28
36,44,14
36,70,34
36,43,21
36,29,36
36,118,16
36,122,14
36,123,49
36,92,9
36,109,41
36,13,36
36,56,30
36,48,42
36,110,36
36,35,5
36,91,20
36,77,24
36,105,43
36,115,38
36,41,25
36,119,33
36,47,13
36,117,31
36,80,41
36,27,1
36,121,43
36,76,19
36,7,7
36,33,27
36,73,44
36,37,34
36,97,44
36,34,22
36,66,11
36,79,21
36,57,41
36,63,7
36,89,12
37,71,33
37,14,10
37,40,3
37,77,30
37,39,2
37,34,37
37,6,20
37,2,46
37,73,47
37,9,10
37,99,43
37,119,42
37,82,40
37,111,21
37,91,28
37,109,14
37,121,41
37,97,49
37,57,45
37,61,8
37,17,30
37,51,45
37,24,43
37,53,13
37,12,15
37,22,35
37,114,49
37,120,22
37,104,21
37,60,19
37,21,38
37,44,13
37,31,15
37,35,37
37,0,39
37,15,50
37,100,41
38,22,17
38,34,24
38,98,1
38,93,22
38,13,40
38,102,10
38,41,28
38,55,9
38,68,1
38,44,1
38,69,39
38,9,13
38,79,42
38,43,5
38,23,22
38,46,6
38,108,19
38,85,2
38,6,22
38,27,13
38,0,13
38,112,39
38,111,15
38,74,49
38,80,40
38,40,18
38,84,11
38,114,18
38,106,33
38,103,43
38,3,47
38,26,25
38,8,10
38,36,15
38,52,21
38,28,46
38,20,43
38,21,42
38,32,48
38,110,37
38,116,23
38,70,48
38,95,14
38,71,49
38,39,31
38,88,43
38,124,39
38,96,8
38,42,50
38,24,40
38,75,39
38,66,10
38,92,12
38,107,16
38,65,37
38,61,44
38,97,31
38,67,5
38,89,42
39,16,38
39,29,12
39,114,19
39,54,8
39,46,7
39,96,27
39,47,40
39,6,19
39,71,14
39,50,38
39,12,14
39,101,14
39,67,27
39,84,8
39,34,2
39,61,32
39,122,36
