0,5,30
0,6,1
0,14,8
0,17,38
0,8,49
0,18,39
0,11,38
0,3,19
0,10,18
0,22,12
0,21,50
0,7,2
1,23,12
1,0,34
1,22,46
1,8,2
1,6,25
1,24,18
1,20,38
1,15,27
1,18,38
1,14,22
1,2,45
1,4,27
1,13,24
1,7,30
2,6,23
2,9,28
2,22,9
2,20,40
2,23,50
2,3,17
2,18,20
2,0,4
2,5,36
2,15,18
2,4,43
2,24,50
2,12,46
2,19,39
2,21,25
3,17,27
3,12,42
3,18,6
3,22,47
3,10,31
3,4,42
3,9,27
3,1,15
3,15,15
3,19,6
3,20,28
4,9,47
4,15,25
4,6,50
4,23,7
4,0,9
4,5,13
4,13,48
4,7,5
4,12,32
5,6,16
5,18,6
5,7,39
5,12,44
5,21,4
5,20,44
5,13,19
5,1,9
5,11,10
5,24,8
5,3,8
5,15,14
6,20,7
6,23,24
6,24,25
6,18,29
6,16,25
6,11,43
6,13,18
6,22,16
6,8,29
6,3,30
6,19,47
6,7,5
7,17,34
7,3,21
7,8,2
7,23,41
7,14,24
7,10,33
7,19,14
7,2,25
8,12,41
8,18,47
8,5,6
8,10,26
8,3,45
8,15,37
8,4,1
8,24,45
8,23,36
8,14,28
8,20,30
8,21,7
8,19,44
8,2,7
9,13,21
9,0,20
9,12,14
9,1,9
9,20,1
9,7,39
9,24,5
9,5,3
9,21,7
9,8,40
9,19,12
9,15,4
9,6,2
10,14,26
10,6,45
10,13,24
10,4,34
10,5,16
10,9,11
10,15,3
10,20,31
10,11,23
10,2,25
10,16,43
10,1,45
11,9,34
11,21,48
11,7,30
11,15,22
11,18,30
11,12,19
11,23,6
11,8,4
11,19,45
11,3,48
11,4,20
11,2,23
11,16,2
11,1,35
11,24,47
11,17,36
12,6,36
12,1,1
12,18,31
12,24,36
12,0,39
12,7,47
12,22,37
12,14,5
12,20,23
12,10,42
12,17,20
12,21,34
13,14,41
13,16,12
13,11,34
13,21,48
13,17,18
13,18,15
13,24,41
13,12,44
13,8,49
13,3,16
13,7,25
13,0,25
13,2,40
14,23,32
14,2,24
14,17,13
14,5,44
14,16,13
14,4,24
14,3,30
14,21,43
14,6,47
14,24,18
14,11,3
14,22,11
14,15,20
14,9,22
15,13,28
15,20,32
15,6,29
15,12,18
15,24,3
15,0,16
15,7,23
15,19,14
15,17,20
15,18,27
16,22,50
16,15,46
16,20,12
16,4,15
16,8,14
16,9,38
16,18,3
16,0,24
16,24,46
16,1,8
16,7,9
16,5,27
16,12,32
16,2,26
16,3,26
17,10,26
17,6,34
17,21,41
17,9,44
17,1,25
17,19,36
17,23,24
17,20,26
17,16,33
17,24,25
17,22,25
17,5,26
17,18,8
17,2,14
17,4,24
17,8,40
18,14,22
18,4,21
18,7,3
18,10,29
18,23,36
18,22,40
18,20,28
18,9,45
18,21,47
18,24,29
19,13,44
19,16,15
19,22,39
19,1,46
19,0,23
19,12,27
19,14,24
19,4,5
19,18,26
19,5,46
19,23,42
19,10,44
20,19,15
20,14,20
20,0,3
20,4,1
20,13,27
20,21,32
20,11,25
20,7,12
21,15,12
21,1,42
21,23,23
21,19,1
21,4,43
21,16,18
21,3,35
21,10,6
21,7,22
21,6,28
22,20,46
22,21,28
22,9,24
22,10,10
22,15,4
22,23,23
22,5,9
22,4,40
22,13,48
22,7,25
22,11,34
22,8,3
23,3,13
23,16,8
23,10,17
23,20,25
23,24,1
23,15,11
23,13,7
23,12,35
23,9,32
23,0,46
23,5,13
24,3,31
24,20,40
24,0,20
24,22,39
24,21,3
24,7,35
24,10,41
24,4,47
24,19,35
