0,270,25
0,219,37
3,214,27
4,148,32
4,202,3
5,526,35
7,445,6
10,116,19
11,112,47
11,97,31
12,498,6
13,239,17
16,593,46
17,403,31
18,138,4
18,368,31
18,223,46
19,534,27
21,487,34
22,499,8
22,434,16
22,405,42
26,297,10
26,201,39
27,89,12
27,48,19
27,370,13
28,261,25
28,162,9
28,136,38
28,264,11
32,325,20
33,115,37
35,494,36
36,254,9
37,47,14
37,221,4
38,167,19
39,479,10
39,458,49
40,51,18
41,363,39
41,141,12
42,67,24
44,561,23
46,387,1
46,170,24
47,437,25
47,225,33
47,474,23
49,186,4
49,477,25
50,150,20
50,100,4
52,313,11
52,34,35
53,320,40
54,506,40
55,297,15
57,199,19
58,63,18
58,368,32
59,441,12
60,354,24
60,22,32
61,563,10
62,150,19
63,344,40
64,217,14
65,14,10
67,249,25
67,463,33
73,157,18
74,299,20
74,187,49
74,384,17
76,118,49
77,1,36
78,201,49
80,616,39
81,449,24
82,533,50
82,377,19
82,589,16
84,31,34
88,294,36
88,267,43
88,182,11
88,216,36
88,522,11
88,504,35
89,205,23
89,594,31
90,163,45
90,399,5
90,92,3
91,213,1
94,56,23
95,266,45
96,367,22
97,239,50
97,468,50
98,570,41
99,363,49
99,26,37
100,614,50
101,242,30
101,466,25
104,29,36
104,317,33
105,445,37
106,566,22
106,93,27
108,590,36
109,36,27
109,271,7
109,562,19
111,0,45
111,589,12
114,305,13
115,527,47
117,539,24
117,444,17
120,384,30
120,535,43
120,317,2
121,97,39
121,546,19
123,6,7
123,297,5
124,6,4
125,208,36
126,435,6
126,65,17
126,95,36
126,440,30
127,13,22
127,469,13
128,139,21
128,534,34
129,505,10
130,490,2
131,385,34
132,581,14
133,230,34
137,66,37
139,593,20
140,517,18
140,383,12
140,556,23
144,224,17
144,504,44
145,569,43
146,25,11
146,386,14
146,452,49
147,235,42
149,337,45
150,93,6
151,489,44
153,149,8
153,537,11
155,526,20
156,207,5
157,613,5
157,340,25
157,300,32
158,195,41
159,442,17
165,535,49
169,280,44
170,398,50
171,63,37
171,34,49
172,327,10
172,23,12
172,200,44
174,412,25
174,268,21
176,475,28
176,555,25
176,298,23
179,186,24
180,35,40
181,149,1
183,63,44
184,449,10
185,507,35
185,157,11
185,613,19
185,463,21
188,432,18
190,534,8
191,21,48
191,417,8
192,331,44
193,516,35
195,495,39
195,463,25
195,401,45
196,482,19
197,434,49
197,490,49
198,189,46
198,537,45
200,8,42
200,507,44
201,353,19
203,4,49
204,484,19
205,71,41
207,234,25
207,90,13
208,246,47
209,201,28
210,66,14
210,533,11
211,534,24
215,448,16
217,67,33
219,608,38
219,472,34
219,611,43
220,33,10
221,71,6
222,531,12
223,44,17
223,431,17
226,532,17
226,479,42
227,154,45
228,367,6
228,294,49
229,474,49
229,484,19
230,349,30
231,272,23
232,345,36
234,210,12
234,521,15
234,472,8
237,447,38
237,413,9
242,573,38
242,347,21
