0,24,39
0,14,31
0,19,30
0,4,33
0,2,44
0,8,9
0,3,32
0,5,14
0,17,50
0,21,6
0,20,31
1,7,18
1,17,23
1,14,42
1,10,11
1,2,9
1,24,43
1,22,22
1,13,4
1,8,49
2,3,17
2,22,30
2,10,32
2,11,20
2,4,46
2,20,25
3,5,21
3,12,23
3,4,35
3,20,15
3,16,43
3,6,30
3,10,20
3,1,39
4,23,21
4,17,43
4,5,35
4,18,15
4,21,32
4,22,18
4,15,6
4,14,18
4,1,45
4,19,35
4,20,30
4,8,3
5,19,44
5,15,36
5,22,43
5,18,11
5,21,32
5,23,43
5,13,32
5,2,15
6,5,23
6,19,5
6,8,23
6,1,20
6,16,36
6,23,48
7,6,49
7,12,7
7,0,10
7,18,14
7,10,19
7,3,37
7,19,12
7,9,10
8,20,30
8,13,45
8,10,26
8,12,48
8,19,7
8,21,31
8,18,22
8,24,2
8,9,6
8,5,43
9,6,47
9,0,27
9,10,22
9,24,18
9,14,38
9,13,9
9,4,15
10,23,50
10,18,27
10,4,20
10,6,15
10,24,16
10,0,45
11,19,11
11,14,43
11,4,8
11,8,19
11,0,45
11,20,38
11,17,29
11,3,43
11,12,48
11,7,12
11,9,44
11,1,43
11,10,42
12,4,49
12,22,12
12,10,22
12,19,50
12,6,47
12,9,10
12,1,32
12,18,29
12,5,23
13,12,30
13,10,49
13,6,15
13,3,34
13,18,30
13,19,23
13,11,8
13,0,43
13,16,29
14,12,10
14,7,36
14,8,44
14,21,46
14,18,42
14,19,48
14,10,20
14,13,14
14,6,5
14,3,6
15,17,14
15,24,24
15,3,14
15,20,25
15,16,50
15,7,31
15,19,31
15,0,36
15,22,36
15,14,20
15,6,46
15,10,7
15,1,27
15,13,9
16,7,10
16,17,41
16,21,50
16,9,39
16,1,3
16,18,39
16,10,45
16,22,32
16,4,50
16,8,12
16,0,18
17,20,50
17,6,26
17,8,22
17,10,19
17,24,8
17,3,30
17,7,9
17,12,31
17,13,25
17,21,7
17,14,38
17,19,43
18,15,13
18,17,47
18,23,49
18,11,42
18,1,6
18,22,50
18,21,9
18,6,42
18,2,37
18,0,31
19,3,32
19,16,14
19,18,14
19,9,17
19,2,25
19,1,14
19,20,29
20,14,49
20,21,15
20,18,4
20,9,8
20,12,8
20,6,39
20,22,24
20,13,36
21,19,8
21,6,28
21,9,14
21,23,25
21,13,21
21,7,5
21,1,29
21,12,28
21,3,42
22,6,14
22,21,35
22,14,37
22,10,31
22,8,20
22,0,22
22,19,14
22,24,32
22,7,37
22,17,23
22,11,1
23,7,22
23,9,21
23,19,28
23,20,3
23,11,38
23,24,36
23,0,6
23,12,19
23,1,37
24,5,27
24,16,39
24,6,18
24,4,5
24,12,17
24,19,48
24,20,1
24,21,25
